ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,RA_DEG,DEC_DEG,SEMI_MAJ_ARCSEC,SEMI_MIN_ARCSEC
618,24d10m1.4s,15d46m24.4s,25,25,25,0,2,85,2.08,24.167055555555557,15.773444444444445,0.5240467638391675,0.5240467638391675
619,24d10m1.6s,15d46m30.8s,28,28,28,0,2,32,1.83,24.16711111111111,15.775222222222222,0.5869323754998677,0.5869323754998677
620,24d10m1.6s,15d48m4.6s,20,20,20,0,2,72,3.23,24.16711111111111,15.801277777777779,0.41923741107133405,0.41923741107133405
621,24d10m1.7s,15d45m44.1s,124,123,123,-30,4,156,3.84,24.16713888888889,15.76225,2.599271948642271,2.578310078088704
622,24d10m1.7s,15d47m39.2s,87,71,81,80,2,-112,2.13,24.16713888888889,15.794222222222222,1.8236827381603031,1.488292809303236
623,24d10m1.8s,15d48m1.6s,26,26,26,0,2,47,3.09,24.167166666666667,15.800444444444445,0.5450086343927342,0.5450086343927342
624,24d10m2.0s,15d46m2.6s,15,14,15,-90,4,-4,3.0,24.16722222222222,15.76738888888889,0.3144280583035005,0.2934661877499338
625,24d10m2.0s,15d45m42.0s,47,46,47,-90,4,174,3.93,24.16722222222222,15.761666666666667,0.9852079160176349,0.9642460454640682
626,24d10m2.1s,15d46m5.4s,13,12,13,0,4,-28,2.88,24.167250000000003,15.768166666666668,0.2725043171963671,0.2515424466428004
627,24d10m2.1s,15d46m32.8s,45,45,45,0,2,16,1.74,24.167250000000003,15.775777777777778,0.9432841749105015,0.9432841749105015
628,24d10m2.3s,15d45m53.6s,73,58,68,85,4,72,3.4,24.167305555555558,15.764888888888889,1.5302165504103693,1.2157884921068687
629,24d10m2.3s,15d48m2.9s,28,27,28,-90,2,56,3.14,24.167305555555558,15.800805555555556,0.5869323754998677,0.565970504946301
630,24d10m2.4s,15d46m36.1s,25,24,25,-90,2,-6,1.61,24.167333333333335,15.776694444444445,0.5240467638391675,0.5030848932856008
631,24d10m2.4s,15d46m37.9s,29,24,27,-70,2,-17,1.55,24.167333333333335,15.777194444444445,0.6078942460534343,0.5030848932856008
632,24d10m2.4s,15d46m3.0s,12,11,12,-90,4,-6,2.98,24.167333333333335,15.7675,0.2515424466428004,0.2305805760892337
633,24d10m2.5s,15d46m44.0s,21,19,20,-90,2,-62,1.35,24.167361111111113,15.77888888888889,0.44019928162490074,0.3982755405177673
634,24d10m2.5s,15d47m17.5s,36,23,32,-90,4,186,1.33,24.167361111111113,15.788194444444445,0.7546273399284013,0.4821230227320341
635,24d10m2.5s,15d47m11.8s,40,29,36,70,2,-179,1.19,24.167361111111113,15.78661111111111,0.8384748221426681,0.6078942460534343
636,24d10m2.5s,15d47m54.4s,25,25,25,0,2,-11,2.76,24.167361111111113,15.798444444444444,0.5240467638391675,0.5240467638391675
637,24d10m2.6s,15d46m4.4s,20,18,19,0,4,-19,2.91,24.16738888888889,15.767888888888889,0.41923741107133405,0.3773136699642006
638,24d10m2.7s,15d48m11.6s,24,24,24,0,2,128,3.53,24.167416666666668,15.803222222222223,0.5030848932856008,0.5030848932856008
639,24d10m2.7s,15d46m41.3s,65,50,60,0,2,-45,1.43,24.167416666666668,15.77813888888889,1.3625215859818356,1.048093527678335
640,24d10m2.8s,15d48m1.7s,30,30,30,0,2,45,3.08,24.167444444444445,15.800472222222224,0.628856116607001,0.628856116607001
641,24d10m2.9s,15d46m4.8s,13,13,13,0,4,-23,2.89,24.167472222222223,15.768,0.2725043171963671,0.2725043171963671
642,24d10m3.3s,15d46m35.4s,28,28,28,0,2,-7,1.61,24.167583333333333,15.7765,0.5869323754998677,0.5869323754998677
643,24d10m3.4s,15d48m17.2s,29,29,29,0,2,173,3.77,24.167611111111114,15.804777777777778,0.6078942460534343,0.6078942460534343
644,24d10m3.4s,15d47m56.6s,25,25,25,0,2,4,2.84,24.167611111111114,15.799055555555556,0.5240467638391675,0.5240467638391675
645,24d10m3.5s,15d46m36.1s,12,12,12,0,2,-13,1.57,24.16763888888889,15.776694444444445,0.2515424466428004,0.2515424466428004
646,24d10m3.6s,15d46m27.1s,45,45,45,0,2,58,1.92,24.16766666666667,15.774194444444445,0.9432841749105015,0.9432841749105015
647,24d10m3.7s,15d46m31.4s,45,45,45,0,2,19,1.75,24.167694444444447,15.77538888888889,0.9432841749105015,0.9432841749105015
648,24d10m3.9s,15d47m16.7s,90,67,82,-90,4,177,1.25,24.16775,15.787972222222223,1.886568349821003,1.404445327088969
649,24d10m3.9s,15d46m53.1s,21,21,21,0,2,-126,1.08,24.16775,15.781416666666667,0.44019928162490074,0.44019928162490074
650,24d10m3.9s,15d46m8.0s,39,32,37,-90,4,-52,2.73,24.16775,15.76888888888889,0.8175129515891013,0.6707798577141344
651,24d10m3.9s,15d47m14.5s,48,48,48,0,4,185,1.19,24.16775,15.78736111111111,1.0061697865712016,1.0061697865712016
652,24d10m4.0s,15d46m51.6s,23,19,22,0,2,119,1.1,24.16777777777778,15.781,0.4821230227320341,0.3982755405177673
653,24d10m4.4s,15d46m42.7s,57,43,52,-40,2,-63,1.32,24.16788888888889,15.778527777777779,1.194826621553302,0.9013604338033682
654,24d10m4.5s,15d48m12.1s,34,34,34,0,2,127,3.53,24.167916666666667,15.803361111111112,0.7127035988212679,0.7127035988212679
655,24d10m4.6s,15d48m23.3s,38,38,38,0,1,-180,4.04,24.167944444444444,15.806472222222222,0.7965510810355346,0.7965510810355346
656,24d10m4.9s,15d46m30.6s,28,28,28,0,2,28,1.75,24.16802777777778,15.775166666666667,0.5869323754998677,0.5869323754998677
657,24d10m4.9s,15d47m14.2s,16,16,16,0,4,180,1.15,24.16802777777778,15.787277777777778,0.3353899288570672,0.3353899288570672
658,24d10m5.0s,15d46m52.5s,19,19,19,0,2,-131,1.04,24.168055555555558,15.78125,0.3982755405177673,0.3982755405177673
659,24d10m5.0s,15d47m25.6s,24,24,24,0,4,153,1.51,24.168055555555558,15.790444444444445,0.5030848932856008,0.5030848932856008
660,24d10m5.0s,15d45m59.6s,39,39,39,0,4,17,3.09,24.168055555555558,15.766555555555556,0.8175129515891013,0.8175129515891013
661,24d10m5.1s,15d46m51.0s,37,36,37,0,2,122,1.07,24.168083333333335,15.780833333333334,0.7755892104819679,0.7546273399284013
662,24d10m5.1s,15d46m37.8s,31,31,31,0,2,-33,1.47,24.168083333333335,15.777166666666668,0.6498179871605677,0.6498179871605677
663,24d10m5.1s,15d48m10.5s,69,44,61,-50,2,112,3.45,24.168083333333335,15.802916666666667,1.4463690681961026,0.9223223043569349
664,24d10m5.2s,15d46m1.0s,28,28,28,0,4,5,3.02,24.168111111111113,15.766944444444444,0.5869323754998677,0.5869323754998677
665,24d10m5.3s,15d46m31.6s,21,20,21,0,2,21,1.7,24.16813888888889,15.775444444444446,0.44019928162490074,0.41923741107133405
666,24d10m5.3s,15d46m27.4s,23,22,23,0,2,56,1.87,24.16813888888889,15.774277777777778,0.4821230227320341,0.4611611521784674
667,24d10m5.5s,15d46m34.1s,23,21,22,0,2,-13,1.6,24.168194444444445,15.77613888888889,0.4821230227320341,0.44019928162490074
668,24d10m5.5s,15d46m53.7s,17,17,17,0,2,141,1.0,24.168194444444445,15.781583333333334,0.35635179941063394,0.35635179941063394
669,24d10m5.8s,15d47m53.6s,27,27,27,0,2,-29,2.67,24.168277777777778,15.798222222222222,0.565970504946301,0.565970504946301
670,24d10m5.8s,15d46m52.1s,25,23,24,0,2,134,1.02,24.168277777777778,15.78113888888889,0.5240467638391675,0.4821230227320341
671,24d10m5.9s,15d46m13.0s,26,24,25,0,4,-100,2.47,24.168305555555555,15.770277777777778,0.5450086343927342,0.5030848932856008
672,24d10m6.0s,15d46m31.9s,23,21,23,-90,2,22,1.67,24.168333333333333,15.775527777777778,0.4821230227320341,0.44019928162490074
673,24d10m6.0s,15d47m25.2s,27,27,27,0,4,144,1.47,24.168333333333333,15.790333333333333,0.565970504946301,0.565970504946301
674,24d10m6.1s,15d47m0.2s,36,36,36,0,2,-177,0.91,24.168361111111114,15.783388888888888,0.7546273399284013,0.7546273399284013
675,24d10m6.1s,15d46m49.7s,29,18,25,0,2,120,1.06,24.168361111111114,15.780472222222222,0.6078942460534343,0.3773136699642006
676,24d10m6.1s,15d48m38.5s,30,30,30,0,1,124,4.73,24.168361111111114,15.810694444444445,0.628856116607001,0.628856116607001
677,24d10m6.4s,15d47m56.4s,39,39,39,0,2,-10,2.78,24.168444444444447,15.799,0.8175129515891013,0.8175129515891013
678,24d10m6.4s,15d47m45.4s,28,25,27,-90,2,-94,2.3,24.168444444444447,15.795944444444444,0.5869323754998677,0.5240467638391675
679,24d10m6.4s,15d46m51.1s,32,23,29,0,2,131,1.01,24.168444444444447,15.780861111111111,0.6707798577141344,0.4821230227320341
680,24d10m6.5s,15d46m36.8s,20,20,20,0,2,-36,1.46,24.168472222222224,15.77688888888889,0.41923741107133405,0.41923741107133405
681,24d10m6.5s,15d46m11.4s,20,13,18,0,4,-87,2.53,24.168472222222224,15.769833333333334,0.41923741107133405,0.2725043171963671
682,24d10m6.6s,15d46m53.1s,39,23,34,0,2,144,0.97,24.1685,15.781416666666667,0.8175129515891013,0.4821230227320341
683,24d10m6.7s,15d48m3.6s,29,29,29,0,2,49,3.11,24.16852777777778,15.801,0.6078942460534343,0.6078942460534343
684,24d10m6.8s,15d48m44.4s,51,51,51,0,1,137,5.01,24.168555555555557,15.812333333333335,1.0690553982319018,1.0690553982319018
685,24d10m6.8s,15d46m58.8s,49,35,45,0,2,178,0.88,24.168555555555557,15.783000000000001,1.0271316571247684,0.7336654693748346
686,24d10m6.9s,15d46m36.1s,26,26,26,0,2,-33,1.48,24.168583333333334,15.776694444444445,0.5450086343927342,0.5450086343927342
687,24d10m7.1s,15d45m9.0s,36,36,36,0,2,-294,5.42,24.16863888888889,15.7525,0.7546273399284013,0.7546273399284013
688,24d10m7.1s,15d47m54.6s,83,63,76,30,2,-26,2.69,24.16863888888889,15.7985,1.7398352559460364,1.3205978448747022
689,24d10m7.2s,15d46m46.5s,47,47,47,0,2,-105,1.11,24.168666666666667,15.779583333333335,0.9852079160176349,0.9852079160176349
690,24d10m7.2s,15d47m50.0s,57,48,54,-20,2,-64,2.48,24.168666666666667,15.797222222222222,1.194826621553302,1.0061697865712016
691,24d10m7.2s,15d46m15.6s,12,12,12,-90,4,-125,2.33,24.168666666666667,15.771,0.2515424466428004,0.2515424466428004
692,24d10m7.3s,15d45m58.0s,41,41,41,0,4,24,3.13,24.168694444444444,15.766111111111112,0.8594366926962348,0.8594366926962348
693,24d10m7.3s,15d46m13.6s,25,22,24,0,4,-108,2.42,24.168694444444444,15.770444444444445,0.5240467638391675,0.4611611521784674
694,24d10m7.3s,15d48m36.8s,8,8,8,0,1,112,4.65,24.168694444444444,15.810222222222222,0.1676949644285336,0.1676949644285336
695,24d10m7.4s,15d46m48.9s,16,15,16,0,2,123,1.03,24.16872222222222,15.78025,0.3353899288570672,0.3144280583035005
696,24d10m7.4s,15d48m4.9s,24,23,24,0,2,57,3.16,24.16872222222222,15.801361111111111,0.5030848932856008,0.4821230227320341
697,24d10m7.5s,15d48m39.1s,41,41,41,0,1,113,4.75,24.168750000000003,15.810861111111112,0.8594366926962348,0.8594366926962348
698,24d10m7.7s,15d46m11.5s,20,17,19,0,4,-91,2.51,24.168805555555558,15.769861111111112,0.41923741107133405,0.35635179941063394
699,24d10m7.7s,15d48m13.0s,71,47,63,-80,2,124,3.53,24.168805555555558,15.803611111111111,1.488292809303236,0.9852079160176349
700,24d10m8.0s,15d48m3.1s,59,59,59,0,2,41,3.07,24.16888888888889,15.800861111111113,1.2367503626604355,1.2367503626604355
701,24d10m8.1s,15d46m41.4s,83,79,82,-60,2,-75,1.24,24.168916666666668,15.778166666666667,1.7398352559460364,1.6559877737317696
702,24d10m8.1s,15d46m42.2s,25,25,25,0,2,-80,1.22,24.168916666666668,15.77838888888889,0.5240467638391675,0.5240467638391675
703,24d10m8.1s,15d47m45.4s,74,58,69,0,2,-103,2.27,24.168916666666668,15.795944444444444,1.5511784209639359,1.2157884921068687
704,24d10m8.5s,15d45m53.4s,43,43,43,0,4,66,3.33,24.169027777777778,15.764833333333334,0.9013604338033682,0.9013604338033682
705,24d10m8.6s,15d47m55.5s,35,34,35,-90,2,-22,2.71,24.169055555555556,15.79875,0.7336654693748346,0.7127035988212679
706,24d10m8.7s,15d46m51.2s,21,21,21,0,2,-145,0.92,24.169083333333333,15.78088888888889,0.44019928162490074,0.44019928162490074
707,24d10m8.7s,15d45m56.3s,29,29,29,0,4,40,3.19,24.169083333333333,15.765638888888889,0.6078942460534343,0.6078942460534343
708,24d10m8.8s,15d46m31.5s,58,39,52,0,2,-45,1.62,24.16911111111111,15.775416666666667,1.2157884921068687,0.8175129515891013
709,24d10m8.9s,15d48m14.9s,22,21,21,-90,2,137,3.61,24.16913888888889,15.80413888888889,0.4611611521784674,0.44019928162490074
710,24d10m9.1s,15d46m12.4s,37,29,35,60,4,-101,2.45,24.169194444444447,15.770111111111111,0.7755892104819679,0.6078942460534343
711,24d10m9.1s,15d46m0.6s,35,35,35,0,4,3,2.99,24.169194444444447,15.766833333333334,0.7336654693748346,0.7336654693748346
712,24d10m9.1s,15d46m20.4s,32,32,32,0,2,126,2.09,24.169194444444447,15.772333333333334,0.6707798577141344,0.6707798577141344
713,24d10m9.2s,15d46m23.8s,93,74,86,-90,2,99,1.94,24.169222222222224,15.773277777777778,1.9494539614817032,1.5511784209639359
714,24d10m9.2s,15d47m54.4s,20,19,20,-90,2,-33,2.66,24.169222222222224,15.798444444444444,0.41923741107133405,0.3982755405177673
715,24d10m9.2s,15d47m47.4s,34,24,30,40,2,-93,2.34,24.169222222222224,15.7965,0.7127035988212679,0.5030848932856008
716,24d10m9.3s,15d48m39.1s,10,10,10,0,1,98,4.74,24.16925,15.810861111111112,0.20961870553566703,0.20961870553566703
717,24d10m9.3s,15d48m23.0s,32,32,32,0,1,-154,3.98,24.16925,15.80638888888889,0.6707798577141344,0.6707798577141344
718,24d10m9.6s,15d48m2.1s,60,60,60,0,2,27,3.0,24.169333333333334,15.800583333333334,1.257712233214002,1.257712233214002
719,24d10m9.7s,15d47m45.8s,19,19,19,0,2,-108,2.26,24.16936111111111,15.796055555555556,0.3982755405177673,0.3982755405177673
720,24d10m9.8s,15d46m41.7s,23,23,23,0,2,-87,1.19,24.16938888888889,15.778250000000002,0.4821230227320341,0.4821230227320341
721,24d10m9.9s,15d46m56.1s,36,36,36,0,2,-184,0.77,24.169416666666667,15.782250000000001,0.7546273399284013,0.7546273399284013
722,24d10m9.9s,15d48m38.1s,58,46,54,0,1,91,4.68,24.169416666666667,15.810583333333334,1.2157884921068687,0.9642460454640682
723,24d10m10.0s,15d46m30.5s,30,19,27,-30,2,-58,1.63,24.169444444444444,15.77513888888889,0.628856116607001,0.3982755405177673
724,24d10m10.0s,15d46m13.9s,17,17,17,0,4,-113,2.37,24.169444444444444,15.77052777777778,0.35635179941063394,0.35635179941063394
725,24d10m10.1s,15d47m10.0s,18,18,18,0,4,-170,0.84,24.169472222222222,15.786111111111111,0.3773136699642006,0.3773136699642006
726,24d10m10.3s,15d47m55.3s,38,38,38,0,2,-27,2.68,24.16952777777778,15.798694444444445,0.7965510810355346,0.7965510810355346
727,24d10m10.3s,15d46m14.7s,19,18,18,-90,4,-119,2.33,24.16952777777778,15.770750000000001,0.3982755405177673,0.3773136699642006
728,24d10m10.4s,15d47m59.0s,22,21,22,-90,2,-1,2.85,24.169555555555558,15.799722222222222,0.4611611521784674,0.44019928162490074
729,24d10m10.5s,15d45m58.8s,35,35,35,0,4,17,3.06,24.169583333333335,15.766333333333334,0.7336654693748346,0.7336654693748346
730,24d10m10.5s,15d48m39.2s,14,14,14,0,1,88,4.73,24.169583333333335,15.81088888888889,0.2934661877499338,0.2934661877499338
731,24d10m10.5s,15d46m15.4s,30,25,29,0,4,-126,2.29,24.169583333333335,15.770944444444446,0.628856116607001,0.5240467638391675
732,24d10m10.6s,15d46m31.4s,27,26,26,0,2,-60,1.58,24.169611111111113,15.77538888888889,0.565970504946301,0.5450086343927342
733,24d10m10.6s,15d45m53.9s,31,31,31,0,4,61,3.28,24.169611111111113,15.764972222222223,0.6498179871605677,0.6498179871605677
734,24d10m10.6s,15d46m25.7s,18,15,17,0,2,91,1.83,24.169611111111113,15.773805555555557,0.3773136699642006,0.3144280583035005
735,24d10m10.6s,15d46m26.3s,28,22,26,0,2,86,1.8,24.169611111111113,15.773972222222223,0.5869323754998677,0.4611611521784674
736,24d10m10.7s,15d48m35.7s,197,130,175,0,1,83,4.56,24.16963888888889,15.809916666666668,4.12948849905264,2.725043171963671
737,24d10m10.8s,15d47m9.5s,21,18,20,0,4,170,0.8,24.169666666666668,15.785972222222222,0.44019928162490074,0.3773136699642006
738,24d10m10.9s,15d48m44.8s,93,74,87,-10,1,110,4.99,24.169694444444445,15.812444444444445,1.9494539614817032,1.5511784209639359
739,24d10m11.1s,15d48m1.6s,20,20,20,0,2,20,2.96,24.16975,15.800444444444445,0.41923741107133405,0.41923741107133405
740,24d10m11.1s,15d48m36.9s,9,9,9,-90,1,79,4.62,24.16975,15.81025,0.1886568349821003,0.1886568349821003
741,24d10m11.2s,15d45m54.8s,18,18,18,0,4,53,3.24,24.169777777777778,15.765222222222222,0.3773136699642006,0.3773136699642006
742,24d10m11.2s,15d48m39.2s,14,14,14,0,1,82,4.73,24.169777777777778,15.81088888888889,0.2934661877499338,0.2934661877499338
743,24d10m11.3s,15d47m57.5s,22,22,22,-90,2,-14,2.77,24.169805555555556,15.799305555555556,0.4611611521784674,0.4611611521784674
744,24d10m11.3s,15d46m13.6s,70,59,66,-90,4,-109,2.36,24.169805555555556,15.770444444444445,1.4673309387496691,1.2367503626604355
745,24d10m11.3s,15d47m46.0s,30,30,30,0,2,-109,2.24,24.169805555555556,15.796111111111111,0.628856116607001,0.628856116607001
746,24d10m11.4s,15d46m31.1s,27,21,25,-90,2,-67,1.58,24.169833333333333,15.775305555555557,0.565970504946301,0.44019928162490074
747,24d10m11.4s,15d47m11.0s,116,89,107,0,4,156,0.82,24.169833333333333,15.786388888888888,2.4315769842137374,1.8656064792674365
748,24d10m11.4s,15d46m2.0s,21,21,21,0,4,-5,2.9,24.169833333333333,15.767222222222223,0.44019928162490074,0.44019928162490074
749,24d10m11.6s,15d47m59.3s,40,40,40,0,2,3,2.85,24.16988888888889,15.799805555555555,0.8384748221426681,0.8384748221426681
750,24d10m11.7s,15d45m55.5s,23,23,23,0,4,47,3.2,24.16991666666667,15.765416666666667,0.4821230227320341,0.4821230227320341
751,24d10m11.7s,15d46m15.9s,15,15,15,0,4,-128,2.25,24.16991666666667,15.771083333333333,0.3144280583035005,0.3144280583035005
752,24d10m11.9s,15d46m31.9s,20,20,20,0,2,-69,1.53,24.169972222222224,15.775527777777778,0.41923741107133405,0.41923741107133405
753,24d10m12.0s,15d45m53.4s,36,36,36,0,4,66,3.29,24.17,15.764833333333334,0.7546273399284013,0.7546273399284013
754,24d10m12.0s,15d47m56.9s,18,18,18,0,2,-19,2.74,24.17,15.799138888888889,0.3773136699642006,0.3773136699642006
755,24d10m12.1s,15d48m38.0s,10,7,9,0,1,72,4.66,24.17002777777778,15.810555555555556,0.20961870553566703,0.1467330938749669
756,24d10m12.2s,15d48m0.4s,19,18,18,-90,2,6,2.9,24.170055555555557,15.800111111111113,0.3982755405177673,0.3773136699642006
757,24d10m12.3s,15d48m39.2s,36,36,36,0,1,73,4.72,24.170083333333334,15.81088888888889,0.7546273399284013,0.7546273399284013
758,24d10m12.4s,15d48m37.7s,12,12,12,0,1,69,4.65,24.17011111111111,15.810472222222224,0.2515424466428004,0.2515424466428004
759,24d10m12.5s,15d48m43.4s,30,30,30,0,1,92,4.92,24.17013888888889,15.812055555555556,0.628856116607001,0.628856116607001
760,24d10m12.5s,15d46m5.2s,15,15,15,0,4,-33,2.74,24.17013888888889,15.768111111111113,0.3144280583035005,0.3144280583035005
761,24d10m12.6s,15d48m9.6s,404,332,380,-50,2,83,3.33,24.170166666666667,15.802666666666667,8.468595703640947,6.9593410237841455
762,24d10m12.6s,15d45m58.7s,57,57,57,0,4,22,3.04,24.170166666666667,15.766305555555556,1.194826621553302,1.194826621553302
763,24d10m12.6s,15d46m43.0s,34,23,30,0,2,112,1.06,24.170166666666667,15.778611111111111,0.7127035988212679,0.4821230227320341
764,24d10m12.6s,15d46m24.9s,21,20,21,-90,2,108,1.83,24.170166666666667,15.773583333333335,0.44019928162490074,0.41923741107133405
765,24d10m12.6s,15d46m13.4s,21,16,19,0,4,-104,2.36,24.170166666666667,15.77038888888889,0.44019928162490074,0.3353899288570672
766,24d10m12.6s,15d47m58.6s,24,24,24,0,2,-8,2.81,24.170166666666667,15.79961111111111,0.5030848932856008,0.5030848932856008
767,24d10m12.7s,15d47m12.8s,12,12,12,0,4,-136,0.83,24.170194444444444,15.786888888888889,0.2515424466428004,0.2515424466428004
768,24d10m12.7s,15d47m15.4s,22,21,22,0,4,119,0.91,24.170194444444444,15.787611111111111,0.4611611521784674,0.44019928162490074
769,24d10m12.7s,15d47m9.4s,22,19,21,0,4,161,0.72,24.170194444444444,15.785944444444445,0.4611611521784674,0.3982755405177673
770,24d10m12.8s,15d47m25.3s,66,58,63,-60,4,85,1.3,24.170222222222222,15.79036111111111,1.3834834565354022,1.2157884921068687
771,24d10m12.8s,15d46m14.7s,48,32,43,60,4,-115,2.29,24.170222222222222,15.770750000000001,1.0061697865712016,0.6707798577141344
772,24d10m12.9s,15d45m55.6s,26,26,26,0,4,49,3.18,24.170250000000003,15.765444444444444,0.5450086343927342,0.5450086343927342
773,24d10m12.9s,15d48m46.7s,35,35,35,0,1,112,5.07,24.170250000000003,15.812972222222223,0.7336654693748346,0.7336654693748346
774,24d10m13.0s,15d45m52.2s,48,48,48,0,4,78,3.34,24.17027777777778,15.7645,1.0061697865712016,1.0061697865712016
775,24d10m13.0s,15d48m0.2s,14,13,14,-90,2,4,2.88,24.17027777777778,15.800055555555556,0.2934661877499338,0.2725043171963671
776,24d10m13.0s,15d48m32.3s,21,21,21,0,1,-74,4.39,24.17027777777778,15.808972222222224,0.44019928162490074,0.44019928162490074
777,24d10m13.1s,15d46m56.4s,19,19,19,0,2,-206,0.63,24.170305555555558,15.782333333333334,0.3982755405177673,0.3982755405177673
778,24d10m13.1s,15d46m40.7s,17,16,17,0,2,101,1.14,24.170305555555558,15.777972222222223,0.35635179941063394,0.3353899288570672
779,24d10m13.2s,15d46m38.4s,26,25,25,0,2,-90,1.23,24.170333333333335,15.777333333333335,0.5450086343927342,0.5240467638391675
780,24d10m13.2s,15d47m17.1s,86,63,79,0,4,106,0.96,24.170333333333335,15.788083333333333,1.8027208676067363,1.3205978448747022
781,24d10m13.2s,15d48m21.2s,24,24,24,0,1,-151,3.86,24.170333333333335,15.805888888888889,0.5030848932856008,0.5030848932856008
782,24d10m13.3s,15d48m2.0s,39,36,38,0,2,15,2.96,24.170361111111113,15.800555555555556,0.8175129515891013,0.7546273399284013
783,24d10m13.3s,15d47m13.7s,41,39,40,0,4,127,0.83,24.170361111111113,15.787138888888888,0.8594366926962348,0.8175129515891013
784,24d10m13.3s,15d47m12.5s,35,33,34,0,4,135,0.79,24.170361111111113,15.786805555555555,0.7336654693748346,0.6917417282677011
